"id_producto","categoria","precio","marca","id_tienda","ubicacion","tamano_tienda","id_cliente","edad_cliente","genero_cliente","tipo_cliente","id_promocion","tipo_promocion","descuento","fecha_venta","ventas"
"PROD48","qudio","522.3","Samsung","STORE18","Chicago","282","CUST716","56","Otro","Premium","PROMO4","Regalo","0.09",2023-02-19,"2"
"PROD77","Audio","986.06","Sony","STORE11","MIAMI","5813 sq ft","CUST796","38","Otro","Regular","PROMO5","2x1","0.17",2023-09-17,"10"
"PROD83","eablets","1688.94","LG","STORE40","Los Ángeles","795","CUST784","60","Femenino","Nuevo","PROMO7","Regalo","0.35",2023-09-01,"5"
"PROD184","Audio","1984.55","Soxy","STORE11","Houston","681","CUST437","75","Femenino","Premium","PROMO1","Regalo","0.1",2023-01-19,"4"
"PROD500","Audio","526.26","Apple","19","Nueva York","663","CUST62","38","Otro","Regular","PROMO1","Regalo","13%",2023-12-16,"4"
"PROD367","Accesorios","1264.93","Dell","25","Miami","9515 sq ft","CUST321","53","Otro","Regular","PROMO1","Descuento","0.29",2023-04-07,"-7"
"PROD39","Laptops","944.64","LG","STORE1","Miami","915","CUST875","19","Otro","Nuevo","PROMO5","Descuento","19%",2023-07-15,"3"
"PROD196","Audio","1704.33","Sony","STORE5","HOUSTON","197","CUST776","115","O","Regular","PROMO4","Regalo","0.1",2023-01-06,"-1"
"PROD257","Audio","1467.72","Samsung","14","Los Ángeles","10075 sq ft","CUST227","53","Masculino","Regulpr","PROMO9","Descuento","0.3",2023-03-26,"7"
"PROD168","Smartphones","$423.04","LG","36","Chicago","289","CUST257","22","Masculino","Regular","PROMO6","Descuento","0.34",2023-05-01,"7000"
"PROD286","Smartphones","579.58","Apple","STORE21","Chicago","483","CUST498","44","No especificado","Regular","PROMO3","2x1","0.27",2023-01-02,"N/A"
"PROD94","Tablets","386.25","Lenovo","STORE10","Nueva York","9828 sq ft","CUST621","41","M","Premium","PROMO10","2x1","0.27",2023-11-21,"4"
"PROD500","Accesorios","$1090.94","Sony","STORE42","los ángeles","433","CUST291","28","Otro","Regular","PROMO6","Regalo","0.21",2023-01-21,"2"
"PROD473","Laptops","701.02","Dell","STORE48","Houston","7933.068","CUST238","60","O","Regular","PROMO10","Descuento","0.22",2023-08-30,"7"
"PROD272","Smartphones","1888.3","Lenovo","STORE19","nueva york","844","CUST104","43","Femenino","Regurar","PROMO5","Descuento","43%",2023-03-02,"9"
"PROD344","Smartphones","1929.25","Samsung","TND31","Houston","740 m2","CUST126","107","Otro","Regular","PROMO3","2x1","0.38",2023-09-07,"2"
"PROD310","TVs","676820","Samsung","STORE36","Houston","811","CUST721","1946-09-27","Otro","Regular","PROMO9","2x1","0.05",2023-11-26,"N/A"
"PROD459","TVs","1368.06","HP","STORE6","Houston","7944 sq ft","CUST681","43","O","Regular","PROMO5","Descuento","0.38",2023-01-22,"8"
"PROD432","TVs","290.48","Dell","TND22","LOS ÁNGELES","2346.552","CUST510","1993-09-27","Masculino","Regular","PROMO9","2x1","0.31",2023-04-01,"8"
"PROD20","Smartphones","1434.2","Lxnovo","STORE29","Houston","159","CUST431","69","Femenino","Regular","PROMO6","Regalo","0.42",2023-03-25,"2"
"PROD360","Laptops","1542.47","Dell","STORE32","San Francisco","765","CUST33","53","Otro","Premium","PROMO1","Descuento","0.3",2023-08-21,"4"
"PROD195","Accesoriow","696.55","HP","STORE5","Chicago","837","CUST878","75","Femenino","Regular","PROMO7","Descuento","0.22",2023-12-01,"5000"
"PROD349","Laptops","471.9","Apple","STORE22","Chicago","4671.576","CUST571","29","F","Regular","PROMO4","Descuento","0.29",2023-02-02,"-2"
"PROD164","Laptops","925.91","Sony","STORE10","nueva york","308","CUST632","75","F","Nuevo","PROMO1","Descuento","0.22",2023-12-20,"5"
"PROD52","Audio","818.68","Bose","19","Chicago","268","CUST362","52","Otro","Premium","PROMO3",NA,"0.23",2023-10-04,"8"
"PROD364","Audio","1170.9","Bose","STORE21","San Francisco","388","CUST364","69","Femenino","Regular","PROMO1",NA,"0.27",2023-05-31,"9"
"PROD22","Tablets","1403.7","Apple","STORE16","San Francisco","831","CUST280","61","Femenino","Nuevo","PROMO4","2x1","1.39",2023-04-07,"4000"
"PROD177","Accesorios","167.78","LG","STORE32","Chicago","373","CUST727","34","Masculino","Premium","PROMO6",NA,"0.2",2023-06-28,"8"
"PROD42","Accesorios","1371.55","Dell","STORE22","San Francisco","105","CUST314","25","No especificado","Premium","PROMO7","Regalo","0.23",2023-06-25,"N/A"
"PROD315","Laptops","1645.85","HP","STORE1","Chicago","774","CUST170","24","Femenino","Premium","PROMO2","2x1","0.03",2023-11-26,"5"
"PROD84","Accesorios","1767.74","Samsung","STORE19","Nueva York","362","CUST82","28","Otro","Premium","PROMO8","2x1","0.5",2023-05-04,"5"
"PROD11","Accesorios","219.53","HP","STORE18","Los Ángeles","742","CUST246","58","Otro","Regular",NA,"2x1","0.19",2023-09-25,"2"
"PROD121","TVs","534.46","Aptle","STORE32","Nueva York","7922.304","CUST735","30","F","Regular","PROMO10","Descuento","1.35",2023-07-18,"2"
"PROD439","TVs","1681.81","Samsung","STORE23","Los Ángeles","9483 sq ft","CUST610","80","Masculino","Premium","PROMO7","Regalo","0.38",2023-02-24,"4"
"PROD392","TVs","781.27","Lenovo","TND9","San Francisco","860","CUST918","22","O","Regular","PROMO8","2x1","0.38",2023-06-26,"6"
"PROD302","Tablets","1169.54","Lenovo","STORE30","SAN FRANCISCO","6038.604","CUST619","23","Masculino","Regular","PROMO10","Regalo","1.27",2023-08-18,"4"
"PROD85","Smartphones","547.76","Lenovo","STORE44","Houston","3154 sq ft","CUST424","60","Masculino","Regular","PROMO6","2x1","0.06",2023-04-01,"N/A"
"PROD365","Audio","84.78","Sony","STORE41","Miami","566","CUST431","40","Masculino","Regular",NA,NA,"0.37",2023-11-04,"N/A"
"PROD194","TVs","899.05","Dell","STORE50","MIAMI","432","CUST137","47","Masculino","Regular","PROMO1","Regalo","43",2023-08-04,"4"
"PROD107","Accesorios","1817.69","Bose","STORE24","Houston","904","CUST571","123","masculino","Regular","PROMO6","2x1","0.35",2023-03-02,"1"
"PROD77","Tablets","1954.5","Dell","STORE11","Nueva York","739 m2","CUST53","62","Masculino","Premium",NA,"Regalo","0.49",2023-10-11,"4"
"PROD430","Laptops","935.16","LG","STORE11","Los Ángeles","213","CUST375","36","Femenino","Regular","PROMO3","Regalo","0.41",2023-04-08,"6"
"PROD198","Smartphones","977.53","Lenovo","STORE11","NUEVA YORK","878","CUST729","36","Masculino","Regolar","PROMO3","Descuento","0.1",2023-08-18,"8"
"PROD249","Tablets","1526.45","Apple","STORE42","miami","991","CUST839","78","Otro","Premium","PROMO6","Regalo","0.42",2023-10-29,"9"
"PROD200","Audio","1003370","LG","STORE24","Miami","337","CUST67","66","Femenino","Nuevo","PROMO8","2x1","0.28",2023-11-02,"8"
"PROD428","Accevorios","1637.03","LG","STORE39","Chicago","9945.936","CUST926","19","masculino","Premium","PROMO9",NA,"0.35",2023-07-12,"10000"
"PROD160","TVs","1406.24","Sony","STORE5","San Francisco","519","CUST755","64","otro","Regular","PROMO6",NA,"1.35",2023-12-18,"-7"
"PROD250","Smartphones","1875040","Sony","STORE7","nueva york","135","CUST306","58","Otro","Premium","PROMO5",NA,"0.4",2023-01-16,"8"
"PROD292","Audio","268.11","Dell","TND44","los ángeles","7448.688","CUST200","25","Otro","Regular","PROMO2","2x1","1.46",2023-05-14,"5000"
"PROD429","Smarsphones","1562.43","Dell","STORE29","Chicago","643","CUST79","43","Hombre","Premium","PROMO3","Descuento","31%",2023-01-16,"5"
"PROD398","Audio","1668.22","HP","2","Nueva York","213 m2","CUST967","76","No especificado","Regular","PROMO1","Descuento","0.29",2023-02-01,"3"
"PROD16","Audio","1131.47","LG","STORE30","San Francisco","630 m2","CUST560","59","Masculino","Nuevo","PROMO1","Descuento","0.23",2023-09-24,"5"
"PROD471","Tarlets","979.62","Lenovo","STORE24","Nueva York","665 m2","CUST186","57","No especificado","Regular","PROMO5",NA,"0.17",2023-04-15,"8"
"PROD381","Accesorios","287.17","Dell","STORE40","San Francisco","337 m2","CUST269","28 años","Femenino","Regular","PROMO4","Descuento","0.27",2023-08-03,"8"
"PROD33","Txs","518.82","LG","STORE20","CHICAGO","2368 sq ft","CUST293","-2","Otro","Regular",NA,"Regalo","0.37",2023-10-09,"7"
"PROD40","TVs","1629.5","HP","5","San Francisco","127","CUST673","70","otro","Regular","PROMO2","Descuento","0.49",2023-09-21,"6"
"PROD424","Accesorios","1309.53","Bose","STORE2","Houston","5909 sq ft","CUST420","41","Femenino","Regular","PROMO2",NA,"0.05",2023-05-12,"6"
"PROD10","Audio","1194.49","Delc","STORE35","Nueva York","305","CUST717","126","Femenino","Regular","PROMO1","Regalo","0.45",2023-09-06,"9"
"PROD473","Smartphones","883.3","HP","STORE45","CHICAGO","878","CUST227","80","Masculino","Regular","PROMO6","Regalo","0.2",2023-04-24,"3"
"PROD200","TVs","1728.36","Dell","STORE4","Nueva York","536","CUST763","49","Masculino","Regular","PROMO1","Descuento","0.1",2023-01-28,"10"
"PROD466","Accesorios","907.5","Apple","25","Houston","297","CUST306","68","Otro","Regular","PROMO10",NA,"0.05",2023-11-22,"9"
"PROD125","Audio","782.5","Bose","STORE18","LOS ÁNGELES","455","CUST75","32","Masculino","Regular","PROMO4","Regalo","0.05",2023-10-23,"3"
"PROD265","Smartphones","935.83","kenovo","STORE36","Nueva York","730","CUST978","65","Femenino","Premium","PROMO8",NA,"0.06",2023-03-07,"2"
"PROD263","Laptops","909.32","LG","6","Miami","3671 sq ft","CUST831","45","Masculino","Regular","PROMO4","Regalo","0.33",2023-02-22,"3"
"PROD391","Audio","1881.23","Apple","STORE20","Miami","720","CUST17","57","F","Premium","PROMO4",NA,"0.19",2023-06-14,"5"
"PROD186","Tablets","712.21","Lenovo","STORE16","Miami","409 m2","CUST658","49","otro","Premium",NA,NA,"0.04",2023-04-05,"2"
"PROD61","Auvio","615.82","Samsung","STORE2","Nueva York","364","CUST542","25","Otro","Regular","PROMO7",NA,"20%",2023-07-05,"6"
"PROD252","Accesorios","755.74","Apple","STORE47","Houston","594","CUST107","67","Masculino","Regular","PROMO9",NA,"26%",2023-08-24,"8"
"PROD458","Audzo","1668550","Sony","30","Chicago","792 m2","CUST390","38","Masculino","Regular","PROMO10",NA,"0.29",2023-02-04,"4"
"PROD152","TVs","325.39","Sony","STORE1","Nueva York","800","CUST285","1964-09-27","Femenino","Regular","PROMO3",NA,"0.27",2023-03-17,"3"
"PROD319","Audio","1152.33","Dell","TND49","HOUSTON","4014.972","CUST163","2005-09-27","Masculino","Premium","PROMO6",NA,"0.41",2023-05-26,"2"
"PROD54","Laptops","854.29","LG","TND22","Chicago","774 m2","CUST887","52","Masculino","Regular","PROMO7","Descuento","0.25",2023-12-06,"4"
"PROD407","Tablets","811.69","Samsung","STORE38","Chicago","785","CUST611","58","Femenino","Rxgular",NA,NA,"0.15",2023-12-09,"8"
"PROD26","Smartphones","644.3","HP","STORE31","Miami","559","CUST313","57","femenino","Premium","PROMO1","Descuento","0.15",2023-05-11,"9"
"PROD235","Audio","556.32","Lenovo","4","Los Ángeles","768","CUST171","50","Masculino","Premium","PROMO7","2x1","0.3",2023-03-21,"8"
"PROD289","Smartphones","1886.96","Lenovo","STORE10","Nueva York","847","CUST444","38","Hombre","Regular","PROMO3",NA,"0.38",2023-05-17,"9"
"PROD185","Smartphones","745.7","Samsung","STORE34","Miami","340","CUST380","74","Femenino","Regular","PROMO3","Regalo","0.47",2023-10-02,"9"
"PROD253","Tablets","256.21","Deul","STORE4","Chicago","9633.78","CUST298","123","M","Regular","PROMO7","Descuento","0.44",2023-02-21,"2"
"PROD413","Audio","813.05","Lenovo","STORE18","Miami","3563 sq ft","CUST491","67","Masculino","Premium","PROMO3","Regalo","0.04",2023-11-19,"2"
"PROD115","Smartphoaes","-910.26","Lenovo","STORE46","Los Ángeles","996","CUST968","47","Femenino","Regular","PROMO5","Descuento","0.09",2023-12-04,"6"
"PROD10","Tablets","1731.45","Bose","STORE46","Miami","652","CUST506","18","Femenino","Premium","PROMO7","2x1","0.24",2023-10-18,"-6"
"PROD309","TVs","1026.54","Auple","STORE25","Houston","683 m2","CUST925","39","Masculino","Regular","PROMO5",NA,"0.11",2023-01-25,"7"
"PROD54","Laptops","473.72","Sony","STORE22","Los Ángeles","2626 sq ft","CUST618","36 años","Femenino","Regular","PROMO6","Descuento","0",2023-07-11,"3"
"PROD205","Tablets","792.29","Sony","TND43","Chicago","118","CUST393","36","O","Premium","PROMO4","Regalo","0.24",2023-01-11,"7"
"PROD363","Accesorios","1902.19","Bose","STORE28","Houston","239","CUST22","31","Otro","Nuevo",NA,"2x1","0.07",2023-05-20,"9"
"PROD267","Audio","424.75","Bose","STORE9","Miami","2378.844","CUST138","73","Masculino","Regular","PROMO4","Regalo","0.05",2023-04-27,"2"
"PROD25","TVs","892.78","HP","STORE15","Miami","873","CUST499","60","Masculino","Premium","PROMO5",NA,"0.11",2023-03-13,"1"
"PROD52","Accesorios","1109.15","Lenovo","STORE41","San Francisco","2949 sq ft","CUST641","34","Otro","Premium",NA,"Descuento","0.04",2023-04-26,"7"
"PROD282","TVs","550.51","Dell","STORE44","San Francisco","9504.612","CUST528","36","Femenino","Regular","PROMO2",NA,"0.21",2023-01-13,"7"
"PROD391","Laptops","953.64","HP","STORE4","chicago","6350.76","CUST268","31","Otro","Premium","PROMO10",NA,"0.43",2023-06-16,"5"
"PROD409","Audio","517.03","Sony","TND23","Houston","421","CUST546","117","Masculino","Premium","PROMO7",NA,"0.35",2023-01-29,"4000"
"PROD215","Smartphones","1123.66","Sony","TND37","Miami","2486.484","CUST698","47","Femenino","Regular","PROMO1",NA,"0.28",2023-09-29,"6"
"PROD346","Audio","1170.48","Lenovo","STORE21","Chicago","820","CUST689","73","Masculino","Reuular","PROMO5","2x1","0.33",2023-07-07,"9"
"PROD160","Tablets","1650.64","LG","STORE38","San Francisco","7503 sq ft","CUST16","22","Masculino","Regurar",NA,NA,"0.5",2023-05-26,"6"
"PROD468","Audio","1921.55","Samsung","STORE18","San Francisco","602","CUST853","30","Femenino","Premium","PROMO2","Descuento","0.44",2023-09-25,"6"
"PROD408","Smartphones","1759.57","Lenovo","STORE15","Miami","401","CUST133","43","masculino","Nuevo","PROMO10","Regalo","0.15",2023-12-04,"8"
"PROD57","Accesorios","851.99","HP","STORE38","SAN FRANCISCO","635","CUST407","50","Masculino","Regular","PROMO2","Descuento","0.32",2023-10-06,"6"
"PROD457","Smartphones","1487.4","Apple","STORE22","Los Ángeles","7513.272","CUST435","36","O","Regular","PROMO6","Descuento","0.44",2023-11-06,"6"
"PROD105","Tablets","950.65","Sony","TND18","san francisco","514","CUST885","20","Mujer","Premium","PROMO8","Regalo","24%",2023-07-20,"4"
"PROD357","Tablets","1410.43","Samsung","STORE24","San Francisco","722","CUST134","55","Masculino","Regular","PROMO10","Descuento","0.32",2023-03-15,"9"
"PROD279","Laptops","1183.42","Apple","STORE44","los ángeles","932","CUST948","52","Masculino","Regular","PROMO9","Regalo","0.1",2023-07-27,"8"
"PROD270","Accesorios","942.5","Bose","STORE41","san francisco","6308 sq ft","CUST988","1992-09-27","Hombre","Premium","PROMO4","2x1","3",2023-12-15,"2"
"PROD366","Laptops","1074.3","LG","STORE28","nueva york","148","CUST377","67","Otro","Regular","PROMO8","Regalo","0.42",2023-06-30,"6"
"PROD134","Laptops","567.36","Lehovo","STORE35","Nueva York","5985 sq ft","CUST283","43","masculino","Premium","PROMO7",NA,"0.29",2023-08-10,"8"
"PROD347","TVs","496.83","HP","TND47","Nueva York","9924 sq ft","CUST8","79","femenino","Premium",NA,"Regalo","0.11",2023-05-27,"8"
"PROD129","Tablets","1272.34","Apple","STORE32","Houston","384","CUST392","76","otro","Regular",NA,"Descuento","0.2",2023-10-21,"-2"
"PROD218","TVs","1685.07","HP","STORE28","NUEVA YORK","788 m2","CUST17","57","masculino","Regular","PROMO4","Descuento","0.17",2023-08-11,"7"
"PROD106","Smartphones","$419.83","HP","STORE35","Nueva York","897","CUST980","20","O","Regular","PROMO9","Descuento","0.23",2023-09-09,"8"
"PROD369","TVs","263.04","Bose","STORE49","Miami","662","CUST24","79","O","Premium","PROMO2",NA,"0.44",2023-12-18,"-5"
"PROD186","Accesorfos","801.9","Sony","STORE34","Houston","112","CUST665","74","Otro","Regular","PROMO10","Descuento","23",2023-03-18,"2"
"PROD337","TVs","368.87","Lenovo","STORE30","NUEVA YORK","768","CUST300","35","Masculino","Regular","PROMO1","Regalo","0.43",2023-10-21,"4000"
"PROD285","Laptops","1754.32","Sgny","STORE37","Houston","239","CUST348","57","Otro","Regular","PROMO7","2x1","0.26",2023-04-26,"3"
"PROD26","Tablets","710.88","Lenovo","STORE10","Houston","233","CUST832","69","Otro","qremium","PROMO4",NA,"0.25",2023-02-24,"4"
"PROD27","Tablets","989.76","Dell","STORE40","HOUSTON","116","CUST698","1955-09-27","femenino","Premium","PROMO4","Descuento","0.13",2023-04-14,"3"
"PROD469","Accesorios","811.16","Decl","STORE17","Miami","513","CUST747","78","Mujer","Nuevo",NA,NA,"0.19",2023-05-13,"10"
"PROD7","TVs","$610.26","Bose","STORE29","CHICAGO","526","CUST982","23","Femenino","Regular","PROMO3","2x1","0.22",2023-10-15,"6"
"PROD444","Tablets","1715.46","Samsujg","STORE13","Houston","390","CUST177","60","Otro","Regulnr","PROMO3",NA,"0.17",2023-03-30,"6"
"PROD245","Laptops","583.24","Apple","STORE40","Houston","312","CUST918","1991-09-27","O","Nuevo",NA,NA,"23",2023-09-26,"9"
"PROD154","Laptops","569.91","LG","2","chicago","713","CUST788","115","Femenino","Nuevo","PROMO2","2x1","44",2023-04-29,"1"
"PROD41","Tablets","1449.77","LG","STORE43","Miami","993 m2","CUST270","1991-09-27","Otro","Premium","PROMO3","Regalo","0.08",2023-02-06,"6"
"PROD212","Accesorios","887.11","Bose","TND46","Los Ángeles","948","CUST631","76","Otro","Regular","PROMO5","Descuento","0.16",2023-01-10,"7"
"PROD390","Audio","1710.73","HP","STORE29","Nueva York","666","CUST964","31","Femenino","Regulak","PROMO7","2x1","9%",2023-02-23,"5"
"PROD498","Smartphones","771.11","LG","STORE30","LOS ÁNGELES","125","CUST225","60","femenino","Regular","PROMO5",NA,"0.31",2023-11-29,"8"
"PROD222","Audio","1383.28","HP","12","Chicago","283","CUST595","32","Femenino","Premium","PROMO10","Regalo","0.01",2023-10-04,"7"
"PROD159","Smartphones","-1893.98","Sony","STORE23","Nueva York","885","CUST296","63","F","Premium","PROMO2","Regalo","0.06",2023-06-12,"7"
"PROD349","Tablets","1691.52","Bose","STORE22","Los Ángeles","202","CUST273","26","masculino","Nuevo","PROMO7",NA,"0.19",2023-07-14,"2"
"PROD145","Tablets","1856.3","Lenovo","STORE3","San Francisco","623","CUST398","77","Femenino","Regular","PROMO6",NA,"38%",2023-05-29,"N/A"
"PROD448","Laptops","1486.87","Dell","STORE8","Miami","440","CUST301","48","Femenino","xremium",NA,"Descuento","0.14",2023-01-12,"-2"
"PROD421","Smartphones","332.63","LG","STORE45","Chicago","7244 sq ft","CUST577","33","Otro","Regular","PROMO2","Descuento","0.25",2023-10-18,"5"
"PROD57","Tablets","$933.73","Lenovo","STORE8","San Francisco","112","CUST869","42","otro","Regular","PROMO7","2x1","0.16",2023-08-28,"6"
"PROD148","Tablets","1354.1","Apple","STORE50","miami","287","CUST553","26","O","Regular","PROMO5",NA,"0.41",2023-08-21,"2"
"PROD163","Laptops","955140","Lenovo","STORE46","Houston","150","CUST157","111","Masculino","Premium","PROMO10","2x1","0.09",2023-04-06,"5"
"PROD473","Smartphones","-239.7","Sony","STORE38","San Francisco","274","CUST383","35","O","Nuevo","PROMO3",NA,"0.31",2023-05-26,"-5"
"PROD238","Smartphones","683.26","Samsung","STORE41","Los Ángeles","898","CUST64","57","Otro","Regular","PROMO9","Regalo","0.34",2023-03-07,"2"
"PROD161","Accesorios","446.89","Sony","20","Houston","240","CUST287","70","Otro","Prlmium","PROMO10",NA,"0.18",2023-04-03,"-9"
"PROD66","TVc","1873.1","Lenovo","STORE44","los ángeles","231","CUST541","48","O","Regular","PROMO3","Descuento","0.05",2023-05-12,"7"
"PROD4","Laptops","596.81","HP","STORE14","San Francisco","993","CUST728","75","femenino","Regular","PROMO1","Descuento","0.24",2023-05-16,"7"
"PROD330","Accesorios","316.71","HP","STORE38","miami","503","CUST448","43 años","Masculino","Premium",NA,"Regalo","0.06",2023-08-14,"7"
"PROD225","Laptops","436.91","Apple","STORE7","Miami","959","CUST514","41","Femenino","Regular","PROMO1","2x1","0.15",2023-11-29,"5"
